x,y,species cloglog values
916.0,916.0,9.1153005E-9
917.0,917.0,7.148909E-8
918.0,918.0,0.00419274
919.0,919.0,0.38426313
920.0,920.0,0.018638996
921.0,921.0,0.62234193
922.0,922.0,0.09681535
923.0,923.0,0.009669236
924.0,924.0,0.019363973
925.0,925.0,1.408873E-13
926.0,926.0,0.0040724818
927.0,927.0,6.9277917E-13
928.0,928.0,7.197576E-13
929.0,929.0,3.4834313E-5
930.0,930.0,8.7396003E-4
931.0,931.0,4.880519E-7
932.0,932.0,0.12210707
933.0,933.0,1.7985613E-13
934.0,934.0,6.4939596E-9
935.0,935.0,0.070072524
936.0,936.0,0.0100586675
937.0,937.0,0.008371246
938.0,938.0,0.01797698
939.0,939.0,0.41156468
940.0,940.0,0.06762357
941.0,941.0,0.0010488767
942.0,942.0,0.0
943.0,943.0,0.35785404
944.0,944.0,7.660539E-15
945.0,945.0,4.440892E-15
946.0,946.0,0.005082167
947.0,947.0,8.188984E-7
948.0,948.0,2.1895003E-5
949.0,949.0,0.010823956
950.0,950.0,0.06798825
951.0,951.0,5.2180482E-15
952.0,952.0,0.007837414
953.0,953.0,9.738248E-10
954.0,954.0,2.1761589E-4
955.0,955.0,7.831091E-11
956.0,956.0,0.24520512
957.0,957.0,0.010236109
958.0,958.0,0.07586113
959.0,959.0,0.1296546
960.0,960.0,0.3298669
961.0,961.0,0.011126808
962.0,962.0,0.003439616
963.0,963.0,0.062088873
964.0,964.0,6.392366E-4
965.0,965.0,0.0031925172
966.0,966.0,7.996246E-4
967.0,967.0,0.77525806
968.0,968.0,7.876343E-6
969.0,969.0,0.0018610132
970.0,970.0,0.032442268
971.0,971.0,0.08050989
972.0,972.0,2.6119593E-5
973.0,973.0,4.2254197E-8
974.0,974.0,3.0782132E-10
975.0,975.0,0.98700535
976.0,976.0,2.2799745E-6
977.0,977.0,3.858833E-5
978.0,978.0,0.045148496
979.0,979.0,0.0
980.0,980.0,1.003187E-5
981.0,981.0,0.09372859
982.0,982.0,0.043086488
983.0,983.0,9.532806E-8
984.0,984.0,1.33904E-12
985.0,985.0,0.014504821
986.0,986.0,2.832179E-12
987.0,987.0,1.1391833E-4
988.0,988.0,6.3429984E-6
989.0,989.0,6.084022E-14
990.0,990.0,0.06217514
991.0,991.0,1.00475184E-13
992.0,992.0,0.1168899
993.0,993.0,0.0514635
994.0,994.0,1.4650952E-7
995.0,995.0,0.0032837742
996.0,996.0,2.3579494E-4
997.0,997.0,7.007818E-5
998.0,998.0,3.7395336E-7
999.0,999.0,0.19963257
1000.0,1000.0,2.2473172E-5
1001.0,1001.0,3.330669E-16
1002.0,1002.0,1.110223E-16
1003.0,1003.0,5.919566E-4
1004.0,1004.0,5.2180482E-14
1005.0,1005.0,0.21148388
1006.0,1006.0,2.4791985E-5
1007.0,1007.0,0.0046304525
1008.0,1008.0,0.007970379
1009.0,1009.0,0.007946804
1010.0,1010.0,2.9900513E-4
1011.0,1011.0,4.327803E-7
1012.0,1012.0,0.16903065
1013.0,1013.0,7.7296085E-7
1014.0,1014.0,4.9537568E-5
1015.0,1015.0,0.4455208
1016.0,1016.0,0.12293216
1017.0,1017.0,0.013886049
1018.0,1018.0,5.6721314E-5
1019.0,1019.0,0.47797272
1020.0,1020.0,6.905587E-14
1021.0,1021.0,3.08521E-11
1022.0,1022.0,0.11324357
1023.0,1023.0,0.28169805
1024.0,1024.0,7.771561E-16
1025.0,1025.0,5.5572425E-4
1026.0,1026.0,0.0011339469
1027.0,1027.0,5.0004314E-6
1028.0,1028.0,5.8175686E-14
1029.0,1029.0,1.3699551E-4
1030.0,1030.0,9.155542E-8
1031.0,1031.0,0.21236901
1032.0,1032.0,5.874195E-6
1033.0,1033.0,9.010161E-4
1034.0,1034.0,0.08668018
1035.0,1035.0,7.479906E-12
1036.0,1036.0,2.6539518E-4
1037.0,1037.0,0.094297975
1038.0,1038.0,0.01580931
1039.0,1039.0,4.6185278E-14
1040.0,1040.0,2.6756375E-14
1041.0,1041.0,1.3820075E-4
1042.0,1042.0,0.519988
1043.0,1043.0,0.0012643173
1044.0,1044.0,0.025628056
1045.0,1045.0,0.041361924
1046.0,1046.0,0.0039600627
1047.0,1047.0,4.0222126E-10
1048.0,1048.0,0.0
1049.0,1049.0,6.564204E-4
1050.0,1050.0,8.357955E-4
1051.0,1051.0,0.016379947
1052.0,1052.0,2.3314684E-15
1053.0,1053.0,9.2142294E-11
1054.0,1054.0,7.406856E-5
1055.0,1055.0,0.19999497
1056.0,1056.0,0.01968479
1057.0,1057.0,0.002097364
1058.0,1058.0,0.059820667
1059.0,1059.0,0.0155569995
1060.0,1060.0,6.6479683E-6
1061.0,1061.0,1.3455903E-13
1062.0,1062.0,9.634239E-5
1063.0,1063.0,0.08941993
1064.0,1064.0,4.298791E-9
1065.0,1065.0,3.7071755E-9
1066.0,1066.0,3.330669E-16
1067.0,1067.0,1.2071467E-5
1068.0,1068.0,0.00309985
1069.0,1069.0,0.018857496
1070.0,1070.0,7.690975E-7
1071.0,1071.0,0.02753296
1072.0,1072.0,0.046894006
1073.0,1073.0,0.004502159
1074.0,1074.0,0.010307661
1075.0,1075.0,0.11115056
1076.0,1076.0,0.017751226
1077.0,1077.0,0.1101526
1078.0,1078.0,7.513093E-4
1079.0,1079.0,0.0047125863
1080.0,1080.0,0.5184284
1081.0,1081.0,2.8309357E-6
1082.0,1082.0,0.0029228325
1083.0,1083.0,5.6317553E-4
1084.0,1084.0,1.110223E-16
1085.0,1085.0,0.0012141493
1086.0,1086.0,1.5525651E-5
1087.0,1087.0,0.87958074
1088.0,1088.0,0.063163176
1089.0,1089.0,0.09984025
1090.0,1090.0,0.1047529
1091.0,1091.0,0.31222588
1092.0,1092.0,0.0
1093.0,1093.0,0.09041925
1094.0,1094.0,7.5687835E-6
1095.0,1095.0,0.017808458
1096.0,1096.0,1.1080701E-5
1097.0,1097.0,4.9449334E-12
1098.0,1098.0,0.5336349
1099.0,1099.0,0.018685589
1100.0,1100.0,0.0019231422
1101.0,1101.0,0.14979887
1102.0,1102.0,0.077143595
1103.0,1103.0,0.059538566
1104.0,1104.0,0.003986595
1105.0,1105.0,0.0013751889
1106.0,1106.0,0.095224455
1107.0,1107.0,1.0566881E-11
1108.0,1108.0,1.1311086E-4
1109.0,1109.0,0.73399526
1110.0,1110.0,2.1604322E-4
1111.0,1111.0,0.04343583
1112.0,1112.0,0.036672886
1113.0,1113.0,0.009400198
1114.0,1114.0,5.7731597E-15
1115.0,1115.0,0.0025101404
1116.0,1116.0,7.849863E-4
1117.0,1117.0,6.2933103E-9
1118.0,1118.0,0.090502016
1119.0,1119.0,1.1768364E-14
1120.0,1120.0,0.0137034105
1121.0,1121.0,0.01686703
1122.0,1122.0,0.024826834
1123.0,1123.0,0.024096565
1124.0,1124.0,0.014894972
1125.0,1125.0,0.45136717
1126.0,1126.0,0.04518235
1127.0,1127.0,0.019403761
1128.0,1128.0,1.1524115E-13
1129.0,1129.0,3.6049052E-5
1130.0,1130.0,0.0037931057
1131.0,1131.0,5.6707306E-9
1132.0,1132.0,3.5360603E-12
1133.0,1133.0,1.4210855E-14
1134.0,1134.0,1.4933801E-4
1135.0,1135.0,9.414013E-10
1136.0,1136.0,1.6802887E-4
1137.0,1137.0,1.3995993E-10
1138.0,1138.0,4.011517E-5
1139.0,1139.0,1.565359E-10
1140.0,1140.0,0.006229326
1141.0,1141.0,2.5401807E-5
1142.0,1142.0,0.08019545
1143.0,1143.0,1.8637096E-9
1144.0,1144.0,0.007596928
1145.0,1145.0,2.220446E-16
1146.0,1146.0,8.12878E-4
1147.0,1147.0,6.271303E-4
1148.0,1148.0,0.28605768
1149.0,1149.0,2.1257126E-6
1150.0,1150.0,0.0032031485
1151.0,1151.0,0.018636772
1152.0,1152.0,0.011430074
1153.0,1153.0,2.51797E-5
1154.0,1154.0,0.006306414
1155.0,1155.0,0.004445694
1156.0,1156.0,0.04938212
1157.0,1157.0,9.7365654E-4
1158.0,1158.0,0.0997777
1159.0,1159.0,0.04070875
1160.0,1160.0,2.3405869E-7
1161.0,1161.0,0.00216551
1162.0,1162.0,2.9976022E-15
1163.0,1163.0,0.2901803
1164.0,1164.0,3.818669E-8
1165.0,1165.0,0.07309271
1166.0,1166.0,0.0028817658
1167.0,1167.0,0.20097338
1168.0,1168.0,7.1640574E-7
1169.0,1169.0,0.0074106553
1170.0,1170.0,2.2948013E-8
1171.0,1171.0,4.954397E-10
1172.0,1172.0,0.03104843
1173.0,1173.0,0.0
1174.0,1174.0,1.3869213E-5
1175.0,1175.0,1.9667812E-10
1176.0,1176.0,0.54529303
1177.0,1177.0,4.8849813E-15
1178.0,1178.0,1.2556622E-13
1179.0,1179.0,0.0058145807
1180.0,1180.0,0.011839503
1181.0,1181.0,4.0383252E-12
1182.0,1182.0,4.2843305E-5
1183.0,1183.0,0.2338207
1184.0,1184.0,0.025487276
1185.0,1185.0,0.008973434
1186.0,1186.0,0.003135025
1187.0,1187.0,0.0030183722
1188.0,1188.0,0.53351855
1189.0,1189.0,0.04404469
1190.0,1190.0,0.2264088
1191.0,1191.0,0.0101162875
1192.0,1192.0,1.3433699E-14
1193.0,1193.0,0.010019368
1194.0,1194.0,0.0051123844
1195.0,1195.0,4.8849813E-15
1196.0,1196.0,1.9229063E-13
1197.0,1197.0,4.4544004E-6
1198.0,1198.0,1.110223E-16
1199.0,1199.0,5.794606E-9
1200.0,1200.0,0.0027591072
1201.0,1201.0,0.0036781135
1202.0,1202.0,0.006269156
1203.0,1203.0,0.1481262
1204.0,1204.0,4.7630205E-5
1205.0,1205.0,9.547918E-15
1206.0,1206.0,3.4117154E-13
1207.0,1207.0,1.7229498E-6
1208.0,1208.0,4.440892E-15
1209.0,1209.0,0.012096266
1210.0,1210.0,0.006481614
1211.0,1211.0,7.582823E-14
1212.0,1212.0,5.3290705E-15
1213.0,1213.0,8.659262E-5
1214.0,1214.0,1.534387E-6
1215.0,1215.0,0.06803603
1216.0,1216.0,8.487563E-9
1217.0,1217.0,0.03798498
1218.0,1218.0,0.029740663
1219.0,1219.0,0.051538065
1220.0,1220.0,0.007243259
1221.0,1221.0,0.55452317
1222.0,1222.0,0.014874119
1223.0,1223.0,0.0016331106
1224.0,1224.0,0.08038526
1225.0,1225.0,0.08599396
1226.0,1226.0,8.055951E-4
1227.0,1227.0,0.048269324
1228.0,1228.0,0.0075991
1229.0,1229.0,4.5519144E-15
1230.0,1230.0,5.273046E-8
1231.0,1231.0,0.4010127
1232.0,1232.0,1.6653345E-15
1233.0,1233.0,6.447657E-7
1234.0,1234.0,0.0060137305
1235.0,1235.0,0.00536103
1236.0,1236.0,1.2391976E-7
1237.0,1237.0,1.4393666E-5
1238.0,1238.0,5.794143E-12
1239.0,1239.0,6.4568454E-4
1240.0,1240.0,2.5992511E-5
1241.0,1241.0,9.992007E-16
1242.0,1242.0,0.059165396
1243.0,1243.0,4.2564445E-4
1244.0,1244.0,1.0542235E-7
1245.0,1245.0,0.029193494
1246.0,1246.0,0.0
1247.0,1247.0,6.975452E-6
1248.0,1248.0,4.97363E-5
1249.0,1249.0,0.112811126
1250.0,1250.0,1.110223E-16
1251.0,1251.0,0.028613254
1252.0,1252.0,0.0977729
1253.0,1253.0,0.02880661
1254.0,1254.0,4.943102E-7
1255.0,1255.0,0.0
1256.0,1256.0,0.9704421
1257.0,1257.0,0.18252914
1258.0,1258.0,0.004106585
1259.0,1259.0,0.023389671
1260.0,1260.0,3.799691E-5
1261.0,1261.0,0.0013745445
1262.0,1262.0,6.5239856E-4
1263.0,1263.0,1.24743185E-8
1264.0,1264.0,0.079449445
1265.0,1265.0,4.5519144E-14
1266.0,1266.0,3.996803E-15
1267.0,1267.0,5.3513213E-7
1268.0,1268.0,0.029964263
1269.0,1269.0,0.008663846
1270.0,1270.0,1.6209256E-14
1271.0,1271.0,0.012555269
1272.0,1272.0,0.030279702
1273.0,1273.0,0.0070186467
1274.0,1274.0,0.024374738
1275.0,1275.0,1.4233059E-13
1276.0,1276.0,0.0024163986
1277.0,1277.0,0.005541807
1278.0,1278.0,0.012920095
1279.0,1279.0,5.403549E-5
1280.0,1280.0,6.5777435E-8
1281.0,1281.0,0.0074790735
1282.0,1282.0,0.0025531275
1283.0,1283.0,6.257976E-6
1284.0,1284.0,0.043930374
1285.0,1285.0,9.0451686E-5
1286.0,1286.0,6.931857E-5
1287.0,1287.0,0.024217151
1288.0,1288.0,0.10759981
1289.0,1289.0,1.7032775E-4
1290.0,1290.0,0.038251285
1291.0,1291.0,6.4381447E-6
1292.0,1292.0,9.1371355E-14
1293.0,1293.0,1.6142643E-13
1294.0,1294.0,8.9928065E-15
1295.0,1295.0,0.048524905
1296.0,1296.0,0.4360996
1297.0,1297.0,2.3497117E-7
1298.0,1298.0,4.5963233E-14
1299.0,1299.0,0.019931573
1300.0,1300.0,9.406201E-4
1301.0,1301.0,1.3744561E-13
1302.0,1302.0,0.005246788
1303.0,1303.0,1.6209256E-14
1304.0,1304.0,1.052036E-9
1305.0,1305.0,1.25229604E-8
1306.0,1306.0,0.006493253
1307.0,1307.0,0.011536357
1308.0,1308.0,0.7448679
1309.0,1309.0,0.8858226
1310.0,1310.0,0.073679954
1311.0,1311.0,0.0057058637
1312.0,1312.0,0.99713916
1313.0,1313.0,8.814194E-11
1314.0,1314.0,0.3217811
1315.0,1315.0,3.366369E-9
1316.0,1316.0,1.8394985E-8
1317.0,1317.0,0.075875044
1318.0,1318.0,4.8937574E-5
1319.0,1319.0,0.036314126
1320.0,1320.0,4.6367354E-12
1321.0,1321.0,0.5744526
1322.0,1322.0,0.0036867145
1323.0,1323.0,0.20119326
1324.0,1324.0,0.07890225
1325.0,1325.0,1.5694971E-4
1326.0,1326.0,0.032500923
1327.0,1327.0,0.23856452
1328.0,1328.0,4.0626368E-5
1329.0,1329.0,0.34327123
1330.0,1330.0,0.07998442
1331.0,1331.0,0.0
1332.0,1332.0,7.41629E-14
1333.0,1333.0,0.13995457
1334.0,1334.0,0.0027257092
1335.0,1335.0,0.020842504
1336.0,1336.0,3.330669E-16
1337.0,1337.0,4.0745185E-14
1338.0,1338.0,0.014120427
1339.0,1339.0,0.52691364
1340.0,1340.0,0.004090018
1341.0,1341.0,6.994405E-15
1342.0,1342.0,2.6446088E-9
1343.0,1343.0,2.8647438E-8
1344.0,1344.0,0.0015283814
1345.0,1345.0,4.6489813E-4
1346.0,1346.0,0.06020524
1347.0,1347.0,2.8884375E-7
1348.0,1348.0,5.0711015E-4
1349.0,1349.0,3.6082248E-14
1350.0,1350.0,0.8833163
1351.0,1351.0,0.024298018
1352.0,1352.0,0.0439847
1353.0,1353.0,0.054535195
1354.0,1354.0,0.09439217
1355.0,1355.0,0.05206783
1356.0,1356.0,3.4430907E-6
1357.0,1357.0,0.01078842
1358.0,1358.0,1.2478907E-13
1359.0,1359.0,7.8431354E-4
1360.0,1360.0,1.0658141E-14
1361.0,1361.0,5.551115E-16
1362.0,1362.0,0.8638797
1363.0,1363.0,5.107026E-15
1364.0,1364.0,1.772361E-7
1365.0,1365.0,1.2024269E-4
1366.0,1366.0,0.014353488
1367.0,1367.0,0.16231342
1368.0,1368.0,7.481968E-5
1369.0,1369.0,3.2279565E-4
1370.0,1370.0,1.3147383E-10
1371.0,1371.0,0.0023425096
1372.0,1372.0,5.445322E-11
1373.0,1373.0,8.976375E-11
1374.0,1374.0,6.748994E-5
1375.0,1375.0,0.42694116
1376.0,1376.0,0.0036999942
1377.0,1377.0,5.9071554E-6
1378.0,1378.0,3.451297E-4
1379.0,1379.0,0.030071191
1380.0,1380.0,0.012768311
1381.0,1381.0,1.833137E-4
1382.0,1382.0,0.06839491
1383.0,1383.0,0.00727947
1384.0,1384.0,0.0710392
1385.0,1385.0,3.9346304E-11
1386.0,1386.0,9.323542E-12
1387.0,1387.0,0.5023108
1388.0,1388.0,1.5529382E-7
1389.0,1389.0,1.3663723E-9
1390.0,1390.0,0.001167579
1391.0,1391.0,6.8244955E-4
1392.0,1392.0,2.220446E-16
1393.0,1393.0,0.2336691
1394.0,1394.0,7.619777E-9
1395.0,1395.0,0.10771794
1396.0,1396.0,2.1576689E-5
1397.0,1397.0,5.3757E-13
1398.0,1398.0,4.5242432E-5
1399.0,1399.0,0.03438637
1400.0,1400.0,0.36751997
1401.0,1401.0,3.6665115E-12
1402.0,1402.0,8.14917E-6
1403.0,1403.0,1.7352786E-13
1404.0,1404.0,0.011091061
1405.0,1405.0,0.56885415
1406.0,1406.0,5.7983063E-11
1407.0,1407.0,0.19531211
1408.0,1408.0,2.839787E-9
1409.0,1409.0,0.029838556
1410.0,1410.0,0.0063586603
1411.0,1411.0,0.0034103354
1412.0,1412.0,9.694016E-8
1413.0,1413.0,0.16560155
1414.0,1414.0,3.5559228E-7
1415.0,1415.0,0.32153568
1416.0,1416.0,0.05597301
1417.0,1417.0,1.5819543E-4
1418.0,1418.0,0.72621346
1419.0,1419.0,0.001864628
1420.0,1420.0,0.11281963
1421.0,1421.0,5.220044E-8
1422.0,1422.0,0.0
1423.0,1423.0,0.0060409503
1424.0,1424.0,0.090513796
1425.0,1425.0,7.930323E-13
1426.0,1426.0,3.14312E-5
1427.0,1427.0,0.038186826
1428.0,1428.0,0.04003017
1429.0,1429.0,0.027400918
1430.0,1430.0,1.7767339E-6
1431.0,1431.0,0.0036148399
1432.0,1432.0,2.220446E-16
1433.0,1433.0,3.5305092E-14
1434.0,1434.0,0.04526865
1435.0,1435.0,2.3314684E-15
1436.0,1436.0,0.0018812971
1437.0,1437.0,0.08341192
1438.0,1438.0,3.9961233E-6
1439.0,1439.0,2.8890645E-9
1440.0,1440.0,0.022583418
1441.0,1441.0,0.0018674721
1442.0,1442.0,0.51642585
1443.0,1443.0,5.923059E-9
1444.0,1444.0,5.8952655E-6
1445.0,1445.0,0.05137912
1446.0,1446.0,1.6956914E-5
1447.0,1447.0,1.8572574E-7
1448.0,1448.0,0.20137443
1449.0,1449.0,0.025759827
1450.0,1450.0,0.005746826
1451.0,1451.0,5.7006673E-7
1452.0,1452.0,5.0096136E-5
1453.0,1453.0,0.014108594
1454.0,1454.0,0.0018763399
1455.0,1455.0,1.799686E-10
1456.0,1456.0,8.004708E-14
1457.0,1457.0,2.4128688E-10
1458.0,1458.0,2.0672082E-6
1459.0,1459.0,1.2711275E-9
1460.0,1460.0,2.346113E-6
1461.0,1461.0,3.6415315E-14
1462.0,1462.0,0.023478601
1463.0,1463.0,0.08510051
1464.0,1464.0,2.01561E-12
1465.0,1465.0,4.3452482E-4
1466.0,1466.0,0.05700989
1467.0,1467.0,0.03795873
1468.0,1468.0,1.0385815E-5
1469.0,1469.0,0.76533526
1470.0,1470.0,0.0030229886
1471.0,1471.0,4.109908E-6
1472.0,1472.0,0.008530844
1473.0,1473.0,0.08049196
1474.0,1474.0,0.8491449
1475.0,1475.0,0.023503177
1476.0,1476.0,0.17043576
1477.0,1477.0,5.5585536E-11
1478.0,1478.0,0.09341025
1479.0,1479.0,1.48596495E-8
1480.0,1480.0,8.080129E-4
1481.0,1481.0,3.0075942E-13
1482.0,1482.0,2.697842E-13
1483.0,1483.0,9.3651826E-5
1484.0,1484.0,2.808423E-5
1485.0,1485.0,3.0182186E-6
1486.0,1486.0,0.018268362
1487.0,1487.0,2.529145E-4
1488.0,1488.0,0.121053986
1489.0,1489.0,0.060181413
1490.0,1490.0,0.08074442
1491.0,1491.0,1.4735017E-6
1492.0,1492.0,7.2198503E-7
1493.0,1493.0,1.0325074E-14
1494.0,1494.0,1.9984014E-15
1495.0,1495.0,3.1551647E-7
1496.0,1496.0,0.7616792
1497.0,1497.0,3.5684588E-4
1498.0,1498.0,0.03669371
1499.0,1499.0,1.3078419E-5
1500.0,1500.0,0.11429624
1501.0,1501.0,4.9960036E-14
1502.0,1502.0,7.167747E-7
1503.0,1503.0,0.09402536
1504.0,1504.0,0.0015574631
1505.0,1505.0,1.3624925E-8
1506.0,1506.0,2.1427304E-13
1507.0,1507.0,2.2252681E-5
1508.0,1508.0,4.5270237E-4
1509.0,1509.0,0.64040637
1510.0,1510.0,9.078E-6
1511.0,1511.0,0.036166035
1512.0,1512.0,0.76169956
1513.0,1513.0,2.220446E-16
1514.0,1514.0,1.7861686E-4
1515.0,1515.0,0.112746626
1516.0,1516.0,0.33734998
1517.0,1517.0,0.16344453
1518.0,1518.0,0.0014443476
1519.0,1519.0,1.7928412E-6
1520.0,1520.0,5.7832628E-12
1521.0,1521.0,3.0772716E-7
1522.0,1522.0,1.9892363E-9
1523.0,1523.0,0.50826347
1524.0,1524.0,0.0
1525.0,1525.0,0.12292043
1526.0,1526.0,4.8550777E-4
1527.0,1527.0,0.018601513
1528.0,1528.0,0.041986637
1529.0,1529.0,0.018486159
1530.0,1530.0,0.010020753
1531.0,1531.0,1.1414203E-12
1532.0,1532.0,0.04415084
1533.0,1533.0,2.5744274E-7
1534.0,1534.0,0.0011924928
1535.0,1535.0,6.661338E-16
1536.0,1536.0,8.467966E-4
1537.0,1537.0,4.8960835E-14
1538.0,1538.0,8.9928065E-15
1539.0,1539.0,1.284528E-13
1540.0,1540.0,0.045558076
1541.0,1541.0,5.868081E-5
1542.0,1542.0,0.002878479
1543.0,1543.0,3.333736E-4
1544.0,1544.0,3.4683367E-13
1545.0,1545.0,2.4172348E-8
1546.0,1546.0,0.037335988
1547.0,1547.0,0.1431934
1548.0,1548.0,0.0043314295
1549.0,1549.0,0.03213088
1550.0,1550.0,6.021512E-5
1551.0,1551.0,0.073581316
1552.0,1552.0,5.440093E-15
1553.0,1553.0,0.02780989
1554.0,1554.0,6.921009E-8
1555.0,1555.0,0.52384263
1556.0,1556.0,1.1313551E-9
1557.0,1557.0,0.008794808
1558.0,1558.0,1.0794952E-5
1559.0,1559.0,1.3367085E-12
1560.0,1560.0,0.37982196
1561.0,1561.0,2.2529756E-12
1562.0,1562.0,1.5709075E-7
1563.0,1563.0,6.1132943E-10
1564.0,1564.0,3.229844E-4
1565.0,1565.0,0.055113878
1566.0,1566.0,2.5199276E-6
1567.0,1567.0,0.016576735
1568.0,1568.0,0.010932958
1569.0,1569.0,1.110223E-16
1570.0,1570.0,0.17095685
1571.0,1571.0,1.3410195E-10
1572.0,1572.0,3.230749E-14
1573.0,1573.0,2.291165E-8
1574.0,1574.0,1.3322676E-15
1575.0,1575.0,0.0055551976
1576.0,1576.0,5.376937E-6
1577.0,1577.0,0.7678633
1578.0,1578.0,4.1855408E-14
1579.0,1579.0,0.002223262
1580.0,1580.0,3.0888794E-5
1581.0,1581.0,0.08708468
1582.0,1582.0,1.1179488E-8
1583.0,1583.0,8.881784E-16
1584.0,1584.0,0.11173449
1585.0,1585.0,1.4432899E-15
1586.0,1586.0,0.5046897
1587.0,1587.0,0.14448777
1588.0,1588.0,6.564157E-4
1589.0,1589.0,1.1458347E-5
1590.0,1590.0,5.7875184E-7
1591.0,1591.0,1.4692004E-4
1592.0,1592.0,1.2234597E-7
1593.0,1593.0,1.3932095E-4
1594.0,1594.0,1.2229463E-5
1595.0,1595.0,0.5836776
1596.0,1596.0,3.330669E-16
1597.0,1597.0,1.2266496E-9
1598.0,1598.0,2.5648372E-12
1599.0,1599.0,7.21645E-15
1600.0,1600.0,5.2180482E-15
1601.0,1601.0,0.005831939
1602.0,1602.0,1.4606214E-8
1603.0,1603.0,0.004393395
1604.0,1604.0,5.1535608E-5
1605.0,1605.0,0.002095655
1606.0,1606.0,4.9279247E-11
1607.0,1607.0,0.0012438322
1608.0,1608.0,0.0
1609.0,1609.0,1.1595235E-4
1610.0,1610.0,0.009205953
1611.0,1611.0,0.47030476
1612.0,1612.0,5.5254236E-6
1613.0,1613.0,0.11143261
1614.0,1614.0,2.2845434E-5
1615.0,1615.0,9.62298E-6
1616.0,1616.0,0.198494
1617.0,1617.0,0.002659931
1618.0,1618.0,1.2556289E-11
1619.0,1619.0,0.049600888
1620.0,1620.0,3.5328196E-7
1621.0,1621.0,0.075972855
1622.0,1622.0,4.5961013E-12
1623.0,1623.0,0.002778592
1624.0,1624.0,0.004367524
1625.0,1625.0,0.029078182
1626.0,1626.0,7.377658E-6
1627.0,1627.0,0.0018935857
1628.0,1628.0,9.597318E-4
1629.0,1629.0,0.05683999
1630.0,1630.0,4.3674586E-6
1631.0,1631.0,1.7053026E-13
1632.0,1632.0,8.042827E-4
1633.0,1633.0,0.019177195
1634.0,1634.0,0.6004747
1635.0,1635.0,0.0013922042
1636.0,1636.0,9.23243E-6
1637.0,1637.0,0.5945296
1638.0,1638.0,1.9012597E-5
1639.0,1639.0,0.015783377
1640.0,1640.0,1.4562787E-6
1641.0,1641.0,0.0069126477
1642.0,1642.0,1.2383006E-10
1643.0,1643.0,4.3498538E-13
1644.0,1644.0,7.79369E-4
1645.0,1645.0,1.500093E-5
1646.0,1646.0,0.11722259
1647.0,1647.0,0.63451207
1648.0,1648.0,0.7289672
1649.0,1649.0,2.0194099E-7
1650.0,1650.0,0.024266273
1651.0,1651.0,0.018143129
1652.0,1652.0,1.0750307E-5
1653.0,1653.0,0.113906756
1654.0,1654.0,0.007843003
1655.0,1655.0,0.0067832083
1656.0,1656.0,6.325154E-5
1657.0,1657.0,0.1761664
1658.0,1658.0,0.008881447
1659.0,1659.0,4.4485967E-7
1660.0,1660.0,0.015596542
1661.0,1661.0,0.21527004
1662.0,1662.0,1.0786069E-4
1663.0,1663.0,1.6618718E-10
1664.0,1664.0,1.561578E-4
1665.0,1665.0,2.9804212E-7
1666.0,1666.0,0.15606286
1667.0,1667.0,0.57758105
1668.0,1668.0,0.100987405
1669.0,1669.0,0.02946413
1670.0,1670.0,0.009811791
1671.0,1671.0,0.033643004
1672.0,1672.0,0.078455806
1673.0,1673.0,3.863576E-14
1674.0,1674.0,0.0013974234
1675.0,1675.0,0.21706656
1676.0,1676.0,0.16408893
1677.0,1677.0,0.02568492
1678.0,1678.0,0.0037328857
1679.0,1679.0,0.01526884
1680.0,1680.0,1.6942003E-13
1681.0,1681.0,4.6599054E-4
1682.0,1682.0,0.0077558304
1683.0,1683.0,0.04738746
1684.0,1684.0,0.021532394
1685.0,1685.0,1.4234169E-12
1686.0,1686.0,0.01204495
1687.0,1687.0,0.013389438
1688.0,1688.0,0.13017084
1689.0,1689.0,2.554168E-9
1690.0,1690.0,0.005401952
1691.0,1691.0,1.7471684E-5
1692.0,1692.0,0.010357482
1693.0,1693.0,0.004483873
1694.0,1694.0,0.0
1695.0,1695.0,0.02759687
1696.0,1696.0,3.814938E-5
1697.0,1697.0,3.182921E-8
1698.0,1698.0,0.29117802
1699.0,1699.0,6.7217193E-6
1700.0,1700.0,0.092629544
1701.0,1701.0,0.008499025
1702.0,1702.0,0.10083903
1703.0,1703.0,0.25522742
1704.0,1704.0,0.0035320874
1705.0,1705.0,1.843977E-9
1706.0,1706.0,0.0015912269
1707.0,1707.0,0.1563534
1708.0,1708.0,0.75495994
1709.0,1709.0,0.49019065
1710.0,1710.0,7.37713E-4
1711.0,1711.0,0.0
1712.0,1712.0,0.61976427
1713.0,1713.0,0.21371152
1714.0,1714.0,1.0131639E-5
1715.0,1715.0,8.880797E-10
1716.0,1716.0,0.024901163
1717.0,1717.0,0.35860577
1718.0,1718.0,1.150191E-13
1719.0,1719.0,0.17273632
1720.0,1720.0,2.1373765E-7
1721.0,1721.0,2.5699026E-4
1722.0,1722.0,0.03919578
1723.0,1723.0,0.010965218
1724.0,1724.0,4.6202526E-6
1725.0,1725.0,2.9590436E-7
1726.0,1726.0,0.034832872
1727.0,1727.0,7.882784E-9
1728.0,1728.0,0.013317824
1729.0,1729.0,1.0891288E-13
1730.0,1730.0,3.356941E-7
1731.0,1731.0,0.024880236
1732.0,1732.0,2.5424107E-13
1733.0,1733.0,0.30926466
1734.0,1734.0,2.2834977E-6
