"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","sex","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","isInCluster","datasetName","recordedBy","identifiedBy","dnaSequenceID","geodeticDatum","class","countryCode","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","dynamicProperties","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","http://unknown.org/captive_cultivated","catalogNumber","institutionCode","vitality","eventTime","identificationID","coordinateUncertaintyInMeters","occurrenceRemarks","informationWithheld","networkKeys","projectId","organismQuantity","organismQuantityType","sampleSizeUnit","sampleSizeValue","samplingProtocol","eventID","habitat","locationID","samplingEffort","parentEventID","individualCount","vernacularName","locality","identificationVerificationStatus","eventType","identificationRemarks","organismName","higherClassification","dataGeneralizations","organismRemarks","georeferencedBy","georeferenceProtocol","associatedReferences","language","type","institutionKey","higherGeography","collectionKey","datasetID","preparations","recordNumber","georeferencedDate","fieldNumber","locationRemarks","organismID","accessRights","collectionID","georeferenceSources","otherCatalogNumbers","institutionID","georeferenceRemarks","municipality","county","elevation","footprintWKT","verbatimIdentification","footprintSRS","taxonConceptID","bibliographicCitation","name","eventRemarks","coordinatePrecision","nomenclaturalCode","georeferenceVerificationStatus","verbatimCoordinateSystem","higherGeographyID","disposition","ownerInstitutionCode"
"5104519173","Capra sibirica (Pallas, 1776)",43.07993,76.983666,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:46:54.614+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-03-23T16:52:15","ASIA","Almaty",2025,3,23,"2025-03-23T16:28",82,82,"2025-03-31T21:11:49.000+00:00","2025-11-04T14:46:54.614+00:00","https://www.inaturalist.org/observations/266590644","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","kirinzi","kirinzi","list()","WGS84","Mammalia","KZ","EUROPE","Kazakhstan","NORTH_AMERICA","kirinzi","266590644","kirinzi","2025/03/23 16:28",NA,"Observations","5104519173","Медеуский район, Алматы, Казахстан","https://www.inaturalist.org/observations/266590644","42351","wild","266590644","iNaturalist",NA,"16:28:00+05:00","604407330",211,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5108222054","Capra sibirica (Pallas, 1776)",43.082875,76.986991,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:48:13.756+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-03-27T06:02:09","ASIA","Almaty",2025,3,23,"2025-03-23T16:20:30",82,82,"2025-03-31T21:11:55.000+00:00","2025-11-04T14:48:13.756+00:00","https://www.inaturalist.org/observations/267158339","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","carnivora","carnivora","list()","WGS84","Mammalia","KZ","EUROPE","Kazakhstan","NORTH_AMERICA","carnivora","267158339","carnivora","2025-03-23 16:20:30+05:00",NA,"Observations","5108222054","Алмаатинская область, KZ","https://www.inaturalist.org/observations/267158339","42351","wild","267158339","iNaturalist",NA,"16:20:30+05:00","605677692",3787,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5133202673","Capra sibirica (Pallas, 1776)",41.538178,70.142608,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:49:59.056+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-04-11T18:55:48","ASIA","Tashkent",2025,3,19,"2025-03-19T15:23",78,78,"2025-04-30T19:22:11.000+00:00","2025-11-04T14:49:59.056+00:00","https://www.inaturalist.org/observations/269832370","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Nashka","Nashka","list()","WGS84","Mammalia","UZ","EUROPE","Uzbekistan","NORTH_AMERICA","Nashka","269832370","nashka1205","2025/03/19 15:23",NA,"Observations","5133202673","Бостанлыкский район, Ташкентская область, Узбекистан","https://www.inaturalist.org/observations/269832370","42351","wild","269832370","iNaturalist",NA,"15:23:00+05:00","611617942",122,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5133445412","Capra sibirica (Pallas, 1776)",42.564737,74.474463,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:46:34.808+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-04-13T06:31:17","ASIA","Chüy",2025,4,7,"2025-04-07T11:16",97,97,"2025-07-13T07:24:35.000+00:00","2025-11-04T14:46:34.808+00:00","https://www.inaturalist.org/observations/270134087","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","jeremieb","jeremieb","list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","NORTH_AMERICA","jeremieb","270134087","jeremieb","2025/04/07 11:16 AM",NA,"Observations","5133445412","Alamudun, Kyrgyzstan","https://www.inaturalist.org/observations/270134087","42351","wild","270134087","iNaturalist",NA,"11:16:00+06:00","612223011",122,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5140139638","Capra sibirica (Pallas, 1776)",42.553282,74.509872,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:49:58.318+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-04-23T05:16:36","ASIA","Chüy",2025,4,7,"2025-04-07T11:20",97,97,"2025-04-30T19:23:59.000+00:00","2025-11-04T14:49:58.318+00:00","https://www.inaturalist.org/observations/272375536","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","benjayoungfox","benjayoungfox","list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","NORTH_AMERICA","benjayoungfox","272375536","benjayoungfox","2025-04-07 12:20:00+07:00",NA,"Observations","5140139638","Ala Archa National Park, Bishkek, KG","https://www.inaturalist.org/observations/272375536","42351","wild","272375536","iNaturalist",NA,"11:20:00+06:00","616787580",79,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5154665394","Capra sibirica (Pallas, 1776)",43.057333,76.912322,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:46:04.039+00:00",565,"HUMAN_OBSERVATION","PRESENT","Male","Adult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-05-12T04:55:44","ASIA","Almaty",2025,5,4,"2025-05-04T09:26:24",124,124,"2025-08-03T14:45:14.000+00:00","2025-11-04T14:46:04.039+00:00","https://www.inaturalist.org/observations/280454332","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","henrytomlinson","henrytomlinson","list()","WGS84","Mammalia","KZ","EUROPE","Kazakhstan","NORTH_AMERICA","henrytomlinson","280454332","henrytomlinson","2025-05-04 08:26:24+04:00","{""evidenceOfPresence"":""organism""}","Observations","5154665394","Almaty, KZ","https://www.inaturalist.org/observations/280454332","42351","wild","280454332","iNaturalist","alive","09:26:24+05:00","630606720",686,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5167802691","Capra sibirica (Pallas, 1776)",43.566926,78.991907,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:51:02.839+00:00",565,"HUMAN_OBSERVATION","PRESENT","Female","Adult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-05-17T03:21:57","ASIA","Almaty",2025,5,16,"2025-05-16T18:23:07",136,136,"2025-08-03T14:43:52.000+00:00","2025-11-04T14:51:02.839+00:00","https://www.inaturalist.org/observations/281661264","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","machielvalkenburg","machielvalkenburg","list()","WGS84","Mammalia","KZ","EUROPE","Kazakhstan","NORTH_AMERICA","machielvalkenburg","281661264","machielvalkenburg","2025-05-16 18:23:07","{""evidenceOfPresence"":""organism""}","Observations","5167802691","Almaty, KZ","https://www.inaturalist.org/observations/281661264","42351","wild","281661264","iNaturalist","alive","18:23:07+05:00","633262389",677084,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5168431686","Capra sibirica (Pallas, 1776)",43.450314,104.214181,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:47:39.000+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-05-23T12:28:26","ASIA","Ömnögovi",2025,5,8,"2025-05-08T05:39",128,128,"2025-05-23T15:59:26.000+00:00","2025-11-04T14:47:39.000+00:00","https://www.inaturalist.org/observations/283357056","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Michael Roy","Michael Roy","list()","WGS84","Mammalia","MN","ASIA","Mongolia","NORTH_AMERICA","Michael Roy","283357056","mroy","2025/05/08 5:39 AM",NA,"Observations","5168431686","Xanxongor, Ömnögovi, Mongolia","https://www.inaturalist.org/observations/283357056","42351","wild","283357056","iNaturalist",NA,"05:39:00+08:00","636720002",15625,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5198814996","Capra sibirica (Pallas, 1776)",43.513275,104.035098,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:51:22.303+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-06-12T19:01:42","ASIA","Ömnögovi",2025,5,25,"2025-05-25T06:20",145,145,"2025-06-24T14:41:36.000+00:00","2025-11-04T14:51:22.303+00:00","https://www.inaturalist.org/observations/289074457","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","severinus","severinus","list()","WGS84","Mammalia","MN","ASIA","Mongolia","NORTH_AMERICA","severinus","289074457","severinus","2025/05/25 6:20 AM",NA,"Observations","5198814996","Yolin Am, Ömnögovi, Mongolia","https://www.inaturalist.org/observations/289074457","42351","wild","289074457","iNaturalist",NA,"06:20:00+08:00","647807215",1514,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5760047678","Capra sibirica (Pallas, 1776)",44.543917,102.269383,"cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:51:09.502+00:00",565,"HUMAN_OBSERVATION","PRESENT","Female","Adult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-08-24T09:38:17","ASIA","Övörhangay",2025,5,27,"2025-05-27T13:34",147,147,"2025-10-12T15:54:31.000+00:00","2025-11-04T14:51:09.502+00:00","https://www.inaturalist.org/observations/308663678","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","severinus","severinus","list()","WGS84","Mammalia","MN","ASIA","Mongolia","NORTH_AMERICA","severinus","308663678","severinus","2025/05/27 1:34 PM","{""evidenceOfPresence"":""organism""}","Observations","5760047678","Bogd, Ovorkhangai, Mongolia","https://www.inaturalist.org/observations/308663678","42351","wild","308663678","iNaturalist","alive","13:34:00+08:00","686591294",150,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5206166751","Capra sibirica (Pallas, 1776)",36.815932,75.331505,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:50:40.661+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-06-24T11:28:11","ASIA","Northern Areas",2025,6,15,"2025-06-15T01:40",166,166,"2025-10-16T08:00:44.000+00:00","2025-11-04T14:50:40.661+00:00","https://www.inaturalist.org/observations/292326121","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Azan Khan","Azan Khan","list()","WGS84","Mammalia","PK","ASIA","Pakistan","NORTH_AMERICA","Azan Khan","292326121","azankhan","2025/06/15 1:40 AM",NA,"Observations","5206166751","Gojal, Hunza Nagar","https://www.inaturalist.org/observations/292326121","42351","wild","292326121","iNaturalist",NA,"01:40:00+05:00","654014497",46,"32 individuals on one side and a few on the other",NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5206219800","Capra sibirica (Pallas, 1776)",42.401483,70.474036,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:52:26.757+00:00",565,"HUMAN_OBSERVATION","PRESENT","Female","Adult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-06-24T03:30:05","ASIA","South Kazakhstan",2025,6,23,"2025-06-23T13:47:32",174,174,"2025-06-24T14:45:15.000+00:00","2025-11-04T14:52:26.757+00:00","https://www.inaturalist.org/observations/292265587","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","shakulafedor","shakulafedor","list()","WGS84","Mammalia","KZ","EUROPE","Kazakhstan","NORTH_AMERICA","shakulafedor","292265587","shakulafedor","2025-06-23 13:47:32","{""evidenceOfPresence"":""organism""}","Observations","5206219800","Тюлькубасский, Казахстан","https://www.inaturalist.org/observations/292265587","42351","wild","292265587","iNaturalist","alive","13:47:32+05:00","653885221",2491,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5206331437","Capra sibirica (Pallas, 1776)",42.187692,78.247913,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:47:33.989+00:00",565,"HUMAN_OBSERVATION","PRESENT","Male","Adult",2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-06-22T04:53:52","ASIA","Ysyk-Köl",2025,6,21,"2025-06-21T11:24:40",172,172,"2025-06-24T14:49:32.000+00:00","2025-11-04T14:47:33.989+00:00","https://www.inaturalist.org/observations/291685759","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Wolfgang","Wolfgang","list()","WGS84","Mammalia","KG","EUROPE","Kyrgyzstan","NORTH_AMERICA","Wolfgang","291685759","wolfgang_rv","2025-06-21 11:24:40","{""evidenceOfPresence"":""bone""}","Observations","5206331437","Djety-Oguz, KG-YK, KG","https://www.inaturalist.org/observations/291685759","42351","wild","291685759","iNaturalist","dead","11:24:40+06:00","652737559",6,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
"5206386215","Capra sibirica (Pallas, 1776)",43.490164,104.078792,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-11-01T13:51:18.958+00:00","2025-11-04T14:49:35.159+00:00",565,"HUMAN_OBSERVATION","PRESENT",NA,NA,2441052,1,44,359,731,9614,2441047,2441052,2441052,"Capra sibirica (Pallas, 1776)","Animalia","Chordata","Artiodactyla","Bovidae","Capra","Capra sibirica","Capra","sibirica","SPECIES","ACCEPTED","NT","2025-06-20T22:12:03","ASIA","Ömnögovi",2025,6,1,"2025-06-01T11:04:22",152,152,"2025-06-24T14:38:20.000+00:00","2025-11-04T14:49:35.159+00:00","https://www.inaturalist.org/observations/291319314","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Sarah Wang","Sarah Wang","list()","WGS84","Mammalia","MN","ASIA","Mongolia","NORTH_AMERICA","Sarah Wang","291319314","goflowers","2025-06-01 11:04:22",NA,"Observations","5206386215","Xanxongor, Ömnögovi, Mongolia","https://www.inaturalist.org/observations/291319314","42351","wild","291319314","iNaturalist",NA,"11:04:22+08:00","652084930",NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capra sibirica (Pallas, 1776)",NA,NA,NA,NA,NA,NA,NA,NA
